conta_contabil;orgao;uniorcam;saldo_anterior_debito;saldo_anterior_credito;movimentacao_debito;movimentacao_credito;saldo_atual_debito;saldo_atual_credito;especificacao;tipo_nivel;numero_nivel;obsoleto1;escrituracao;natureza_informacao;indicador_superavit_financeiro;recurso_vinculado;complemento_recurso_vinculado;fonte_recurso_stn;acompanhamento_execucao_orcamentaria;data_inicial;data_final;data_geracao;cnpj;entidade;arquivo
1.1.2.6.1.01.03.00.00.00.00.000;02;0201;0,00;0,00;933,64;933,64;0,00;0,00;"DIVIDA ATIVA NAO TRIBUTARIA - SERVICOS DIVERSOS";A;07;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.2.6.1.99.00.00.00.00.00.000;02;0201;2.357,07;0,00;1.639,46;3.499,73;496,80;0,00;"DEMAIS VALORES INSCRITOS EM DIVIDA ATIVA NAO TRIBUTARIA";S;06;P;N;P;P;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.2.6.1.99.02.00.00.00.00.000;02;0201;496,80;0,00;0,00;0,00;496,80;0,00;"DIVIDA ATIVA NAO TRIBUTARIA - TROCA TROCA";A;07;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.2.6.1.99.03.00.00.00.00.000;02;0201;1.860,27;0,00;933,55;2.793,82;0,00;0,00;"DIVIDA ATIVA NAO TRIBUTARIA - SERVICOS DIVERSOS";A;07;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.2.6.1.99.04.00.00.00.00.000;02;0201;0,00;0,00;705,91;705,91;0,00;0,00;"DIVIDA ATIVA NAO TRIBUTARIA - FINANC. AGRICULTORES";A;07;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.3.0.0.00.00.00.00.00.00.000;02;0201;75.563,20;0,00;407.494,46;408.964,95;74.092,71;0,00;"DEMAIS CREDITOS E VALORES A CURTO PRAZO";S;03;P;N;P;P;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.3.1.0.00.00.00.00.00.00.000;02;0201;0,00;0,00;9.730,68;9.680,68;50,00;0,00;"ADIANTAMENTOS CONCEDIDOS";S;04;P;N;P;P;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.3.1.1.00.00.00.00.00.00.000;02;0201;0,00;0,00;9.730,68;9.680,68;50,00;0,00;"ADIANTAMENTOS CONCEDIDOS - CONSOLIDACAO";S;05;P;N;P;P;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.3.1.1.02.00.00.00.00.00.000;02;0201;0,00;0,00;9.268,19;9.218,19;50,00;0,00;"SUPRIMENTO DE FUNDOS";A;06;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.3.1.1.02.00.00.00.00.00.000;10;1001;0,00;0,00;462,49;462,49;0,00;0,00;"SUPRIMENTO DE FUNDOS";A;06;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.3.6.0.00.00.00.00.00.00.000;02;0201;0,00;0,00;397.763,78;314.881,07;82.882,71;0,00;"CREDITOS PREVIDENCIARIOS A RECEBER A CURTO PRAZO";S;04;P;N;P;P;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.3.6.2.00.00.00.00.00.00.000;02;0201;0,00;0,00;397.763,78;314.881,07;82.882,71;0,00;"CREDITOS PREVIDENCIARIOS A RECEBER A CURTO PRAZO - INTRA OFSS";S;05;P;N;P;P;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.3.6.2.01.00.00.00.00.00.000;02;0201;0,00;0,00;397.763,78;314.881,07;82.882,71;0,00;"CONTRIBUICOES PREVIDENCIARIAS A RECEBER";S;06;P;N;P;P;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.3.6.2.01.01.00.00.00.00.000;10;1001;0,00;0,00;397.763,78;314.881,07;82.882,71;0,00;"CONTRIBUICOES DO RPPS A RECEBER - PATRONAL";A;07;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.3.8.0.00.00.00.00.00.00.000;02;0201;75.563,20;0,00;0,00;84.403,20;0,00;8.840,00;"OUTROS CREDITOS A RECEBER E VALORES A CURTO PRAZO";S;04;P;N;P;P;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.3.8.1.00.00.00.00.00.00.000;02;0201;75.563,20;0,00;0,00;84.403,20;0,00;8.840,00;"OUTROS CREDITOS A RECEBER E VALORES A CURTO PRAZO - CONSOLIDACAO";S;05;P;N;P;P;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.3.8.1.99.01.00.00.00.00.000;02;0201;10.000,00;0,00;0,00;10.000,00;0,00;0,00;"CREDITOS DE OPERACOES ESPECIAIS A RECEBER";A;07;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.3.8.1.99.04.00.00.00.00.000;02;0201;65.563,20;0,00;0,00;74.403,20;0,00;8.840,00;"VALORES A RECEBER - PROGRAMA TROCA TROCA (P)";A;07;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.4.0.0.00.00.00.00.00.00.000;02;0201;26.509.835,89;0,00;28.880.250,34;27.482.193,66;27.907.892,57;0,00;"INVESTIMENTOS E APLICACOES TEMPORARIAS A CURTO PRAZO";S;03;P;N;P;P;0050;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.4.1.0.00.00.00.00.00.00.000;02;0201;26.509.835,89;0,00;0,00;26.509.835,89;0,00;0,00;"TITULOS E VALORES MOBILIARIOS";S;04;P;N;P;P;0050;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.4.1.1.00.00.00.00.00.00.000;02;0201;26.509.835,89;0,00;0,00;26.509.835,89;0,00;0,00;"TITULOS E VALORES MOBILIARIOS- CONSOLIDACAO";S;05;P;N;P;P;0050;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.4.1.1.09.04.01.00.00.00.000;10;1001;410.465,86;0,00;0,00;410.465,86;0,00;0,00;"SICREDI - INSTITUCIONAL IRF-M FI RF LP (0050)";A;08;P;S;P;F;0050;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.4.1.1.09.04.10.00.00.00.000;10;1001;556.093,06;0,00;0,00;556.093,06;0,00;0,00;"CEF - NOVO BRASIL IMA-B FIC RF LP (0050)";A;08;P;S;P;F;0050;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.4.1.1.09.08.01.00.00.00.000;10;1001;826.125,67;0,00;0,00;826.125,67;0,00;0,00;"BANRISUL - FOCO IRF-M 1 RF(0050)";A;08;P;S;P;F;0050;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.4.1.1.09.08.02.00.00.00.000;10;1001;1.727.877,35;0,00;0,00;1.727.877,35;0,00;0,00;"BANRISUL - PATRIMONIAL FI RF LP(0050)";A;08;P;S;P;F;0050;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.4.1.1.09.08.03.00.00.00.000;10;1001;3.105.942,83;0,00;0,00;3.105.942,83;0,00;0,00;"BANRISUL - ABSOLUTO FI RENDA FIXA LP (0050)";A;08;P;S;P;F;0050;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.4.1.1.09.08.10.00.00.00.000;10;1001;2.537.762,01;0,00;0,00;2.537.762,01;0,00;0,00;"B.BRASIL - IDKA 2 TIT PUB FI RF PREVIDENCIARIO(0050)";A;08;P;S;P;F;0050;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.4.1.1.09.08.11.00.00.00.000;10;1001;1.248.695,52;0,00;0,00;1.248.695,52;0,00;0,00;"B.BRASIL - PREVID IMA -B(0050)";A;08;P;S;P;F;0050;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.4.1.1.09.08.12.00.00.00.000;10;1001;999.175,65;0,00;0,00;999.175,65;0,00;0,00;"B.BRASIL - IRF-M 1 TIT PUB FIC RENDA FIXA PREV";A;08;P;S;P;F;0050;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.4.1.1.09.08.20.00.00.00.000;10;1001;711.706,90;0,00;0,00;711.706,90;0,00;0,00;"CEF - BRASIL IRF-M 1 TIT PUB FI RF(0050)";A;08;P;S;P;F;0050;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.4.1.1.09.08.21.00.00.00.000;10;1001;4.371.262,60;0,00;0,00;4.371.262,60;0,00;0,00;"CEF - BRASIL IMA-B 5 TIT PUB FI RF LP (0050)";A;08;P;S;P;F;0050;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.4.1.1.09.08.22.00.00.00.000;10;1001;1.221.709,51;0,00;0,00;1.221.709,51;0,00;0,00;"CEF - BRASIL IDKA IPCA 2A TIT PUB FI RF LP(0050)";A;08;P;S;P;F;0050;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.4.1.1.09.08.23.00.00.00.000;10;1001;897.148,00;0,00;0,00;897.148,00;0,00;0,00;"CEF - BRASIL 2030 II TIT PUB FI RF(0050)";A;08;P;S;P;F;0050;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.4.1.1.09.08.24.00.00.00.000;10;1001;466.481,10;0,00;0,00;466.481,10;0,00;0,00;"CEF - BRASIL 2024 IV TIT PUB FI RF(0050)";A;08;P;S;P;F;0050;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.4.1.1.09.08.25.00.00.00.000;10;1001;1.205.297,43;0,00;0,00;1.205.297,43;0,00;0,00;"CEF - BRASIL IMA-B TIT PUB FI RF LP";A;08;P;S;P;F;0050;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.4.1.1.09.08.26.00.00.00.000;10;1001;1.798.047,68;0,00;0,00;1.798.047,68;0,00;0,00;"CEF - BRASIL IRF-M TIT PUB FI RF LP(0050)";A;08;P;S;P;F;0050;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.4.1.1.09.13.01.00.00.00.000;10;1001;1.356.614,05;0,00;0,00;1.356.614,05;0,00;0,00;"B.BRASIL - PERFIL FIC RENDA FIXA REFERENC. DI PREVID. LP (0050)";A;08;P;S;P;F;0050;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.4.1.1.09.13.05.00.00.00.000;10;1001;2.371.614,07;0,00;0,00;2.371.614,07;0,00;0,00;"CEF - BRASIL FI RF REFERENCIADO DI LP (0050)";A;08;P;S;P;F;0050;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.4.1.1.09.13.06.00.00.00.000;10;1001;269.481,81;0,00;0,00;269.481,81;0,00;0,00;"CEF - FI BRASIL REF. DI LONGO PRAZO (0050)";A;08;P;S;P;F;0050;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.4.1.1.09.13.10.00.00.00.000;10;1001;236.837,48;0,00;0,00;236.837,48;0,00;0,00;"SICREDI - LIQUIDEZ EMPRESARIAL FI RENDA FIXA (0050)";A;08;P;S;P;F;0050;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.4.1.1.10.01.01.00.00.00.000;10;1001;191.497,31;0,00;0,00;191.497,31;0,00;0,00;"CEF - BRASIL IBX 50 FI ACOES(0050)";A;08;P;S;P;F;0050;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.4.4.0.00.00.00.00.00.00.000;02;0201;0,00;0,00;28.880.250,34;972.357,77;27.907.892,57;0,00;"INVESTIMENTOS E APLICACOES TEMPORARIAS DE CURTO PRAZO - RPPS";S;04;F;N;P;P;0050;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.4.4.1.00.00.00.00.00.00.000;02;0201;0,00;0,00;28.880.250,34;972.357,77;27.907.892,57;0,00;"INVESTIMENTOS E APLICACOES TEMPORARIAS DE CURTO PRAZO DO RPPS - CONSOLIDACAO";S;05;F;N;P;P;0050;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.4.4.1.01.00.00.00.00.00.000;02;0201;0,00;0,00;24.101.108,15;898.503,78;23.202.604,37;0,00;"APLICACOES EM SEGMENTO DE RENDA FIXA - RPPS - PLANO EM CAPITALIZACAO";S;06;F;N;P;P;0050;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.4.4.1.01.02.00.00.00.00.000;02;0201;0,00;0,00;23.039.600,45;837.718,02;22.201.882,43;0,00;"FUNDOS DE INVESTIMENTO QUE APLICAM EXCLUSIVAMENTE EM TITULOS DE EMISSAO DO TESOURO NACIONAL OU COMPR";S;07;F;N;P;P;0050;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.4.4.1.01.02.01.00.00.00.000;10;1001;0,00;0,00;922.845,05;77.813,49;845.031,56;0,00;"BANRISUL - FOCO IRF-M 1 RF(0050)";A;08;F;S;P;F;0050;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.4.4.1.01.02.02.00.00.00.000;10;1001;0,00;0,00;1.826.420,79;34.512,34;1.791.908,45;0,00;"BANRISUL - FOCO IMA GERAL";A;08;F;S;P;F;0050;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.4.4.1.01.02.03.00.00.00.000;10;1001;0,00;0,00;3.713.537,92;432.568,99;3.280.968,93;0,00;"BANRISUL - ABSOLUTO FI RENDA FIXA LP (0050)";A;08;F;S;P;F;0050;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.4.4.1.01.02.04.00.00.00.000;10;1001;0,00;0,00;2.764.349,97;70.000,00;2.694.349,97;0,00;"B.BRASIL - IDKA 2 TIT PUB FI RF PREVIDENCIARIO(0050)";A;08;F;S;P;F;0050;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.4.4.1.01.02.05.00.00.00.000;10;1001;0,00;0,00;1.326.407,17;20.471,25;1.305.935,92;0,00;"B.BRASIL - PREVID IMA -B(0050)";A;08;F;S;P;F;0050;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.4.4.1.01.02.06.00.00.00.000;10;1001;0,00;0,00;1.038.131,24;0,00;1.038.131,24;0,00;"B.BRASIL - IRF-M 1 TIT PUB FIC RENDA FIXA PREV";A;08;F;S;P;F;0050;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.4.4.1.01.02.07.00.00.00.000;10;1001;0,00;0,00;1.270.434,21;9.125,75;1.261.308,46;0,00;"CEF - BRASIL IMA-B TIT PUB FI RF LP";A;08;F;S;P;F;0050;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.4.4.1.01.02.08.00.00.00.000;10;1001;0,00;0,00;1.834.808,44;4.431,69;1.830.376,75;0,00;"CEF - BRASIL IRF-M TIT PUB FI RF LP(0050)";A;08;F;S;P;F;0050;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.4.4.1.01.02.09.00.00.00.000;10;1001;0,00;0,00;739.337,60;80.000,00;659.337,60;0,00;"CEF - BRASIL IRF-M 1 TIT PUB FI RF(0050)";A;08;F;S;P;F;0050;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.4.4.1.01.02.10.00.00.00.000;10;1001;0,00;0,00;4.710.836,98;70.426,48;4.640.410,50;0,00;"CEF - BRASIL IMA-B 5 TIT PUB FI RF LP (0050)";A;08;F;S;P;F;0050;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.4.4.1.01.02.11.00.00.00.000;10;1001;0,00;0,00;1.452.416,35;0,00;1.452.416,35;0,00;"CEF - BRASIL IDKA IPCA 2A TIT PUB FI RF LP(0050)";A;08;F;S;P;F;0050;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.4.4.1.01.02.12.00.00.00.000;10;1001;0,00;0,00;946.361,50;26.460,50;919.901,00;0,00;"CEF - BRASIL 2030 II TIT PUB FI RF(0050)";A;08;F;S;P;F;0050;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.4.4.1.01.02.13.00.00.00.000;10;1001;0,00;0,00;493.713,23;11.907,53;481.805,70;0,00;"CEF - BRASIL 2024 IV TIT PUB FI RF(0050)";A;08;F;S;P;F;0050;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.4.4.1.01.05.00.00.00.00.000;02;0201;0,00;0,00;1.061.507,70;60.785,76;1.000.721,94;0,00;"FUNDOS DE INVESTIMENTO EM RENDA FIXA";S;07;F;N;P;P;0050;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.4.4.1.01.05.01.00.00.00.000;10;1001;0,00;0,00;475.698,97;56.540,43;419.158,54;0,00;"SICREDI - INSTITUCIONAL IRF-M FI RF LP (0050)";A;08;F;S;P;F;0050;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.4.4.1.01.05.02.00.00.00.000;10;1001;0,00;0,00;585.808,73;4.245,33;581.563,40;0,00;"CEF - NOVO BRASIL IMA-B FIC RF LP (0050)";A;08;F;S;P;F;0050;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.4.4.1.02.00.00.00.00.00.000;02;0201;0,00;0,00;222.963,35;18.633,29;204.330,06;0,00;"APLICACOES EM SEGMENTO DE RENDA VARIAVEL - RPPS - PLANO EM CAPITALIZACAO";S;06;F;N;P;P;0050;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.4.4.1.02.01.00.00.00.00.000;02;0201;0,00;0,00;222.963,35;18.633,29;204.330,06;0,00;"FUNDOS DE INVESTIMENTO EM ACOES";S;07;F;N;P;F;0050;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.4.4.1.02.01.01.00.00.00.000;10;1001;0,00;0,00;222.963,35;18.633,29;204.330,06;0,00;"CEF - BRASIL IBX 50 FI ACOES(0050)";A;08;F;S;P;F;0050;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.4.4.1.99.00.00.00.00.00.000;02;0201;0,00;0,00;4.556.178,84;55.220,70;4.500.958,14;0,00;"OUTROS INVESTIMENTOS DO RPPS";S;06;F;N;P;F;0050;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.4.4.1.99.01.00.00.00.00.000;02;0201;0,00;0,00;4.556.178,84;55.220,70;4.500.958,14;0,00;"FUNDO DE INVESTIMENTO NAO REFERENCIADO - GERAL";S;07;F;N;P;F;0050;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.4.4.1.99.01.01.00.00.00.000;10;1001;0,00;0,00;1.421.665,38;0,00;1.421.665,38;0,00;"B.BRASIL - PERFIL FIC RENDA FIXA REFERENC. DI PREVID. LP (0050)";A;08;F;S;P;F;0050;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.4.4.1.99.01.02.00.00.00.000;10;1001;0,00;0,00;2.606.906,33;0,00;2.606.906,33;0,00;"CEF - BRASIL FI RF REFERENCIADO DI LP (0050)";A;08;F;S;P;F;0050;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.4.4.1.99.01.03.00.00.00.000;10;1001;0,00;0,00;281.577,07;0,00;281.577,07;0,00;"CEF - FI BRASIL REF. DI LONGO PRAZO (0050)";A;08;F;S;P;F;0050;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.4.4.1.99.01.04.00.00.00.000;10;1001;0,00;0,00;246.030,06;55.220,70;190.809,36;0,00;"SICREDI - LIQUIDEZ EMPRESARIAL FI RENDA FIXA (0050)";A;08;F;S;P;F;0050;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.5.0.0.00.00.00.00.00.00.000;02;0201;634.070,10;0,00;1.034.422,42;650.389,98;1.018.102,54;0,00;ESTOQUES;S;03;F;N;P;P;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.5.6.0.00.00.00.00.00.00.000;02;0201;634.070,10;0,00;1.034.422,42;650.389,98;1.018.102,54;0,00;ALMOXARIFADO;S;04;F;N;P;P;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.5.6.1.00.00.00.00.00.00.000;02;0201;634.070,10;0,00;1.034.422,42;650.389,98;1.018.102,54;0,00;"ALMOXARIFADO - CONSOLIDACAO";S;05;F;N;P;P;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
1.1.5.6.1.01.00.00.00.00.00.000;02;0201;11.945,71;0,00;60.391,98;54.781,63;17.556,06;0,00;"MATERIAL DE CONSUMO";A;06;F;S;P;P;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
