conta_contabil;orgao;uniorcam;saldo_anterior_debito;saldo_anterior_credito;movimentacao_debito;movimentacao_credito;saldo_atual_debito;saldo_atual_credito;especificacao;tipo_nivel;numero_nivel;obsoleto1;escrituracao;natureza_informacao;indicador_superavit_financeiro;recurso_vinculado;complemento_recurso_vinculado;fonte_recurso_stn;acompanhamento_execucao_orcamentaria;data_inicial;data_final;data_geracao;cnpj;entidade;arquivo
1.2.2.1.1.01.00.00.00.00.00.000;02;0201;225.151,64;0,00;279.735,23;407.189,47;97.697,40;0,00;"PARTICIPACOES AVALIADAS PELO METODO DE EQUIVALENCIA PATRIMONIAL";S;06;P;N;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.2.1.1.01.07.00.00.00.00.000;02;0201;225.151,64;0,00;0,00;225.151,64;0,00;0,00;"PARTICIPACAO EM CONSORCIOS PUBLICOS";A;07;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.2.1.1.01.07.01.00.00.00.000;02;0201;0,00;0,00;265.184,96;182.037,83;83.147,13;0,00;"PARTICIPACAO EM CONSORCIO PUBLICO - COFRON";A;08;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.2.1.1.01.07.02.00.00.00.000;02;0201;0,00;0,00;14.550,27;0,00;14.550,27;0,00;"PARTICIPACAO EM CONSORCIO PUBLICO - CISA";A;08;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.0.0.00.00.00.00.00.00.000;02;0201;49.181.434,79;0,00;2.536.179,89;2.315.258,94;49.402.355,74;0,00;IMOBILIZADO;S;03;P;N;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.1.0.00.00.00.00.00.00.000;02;0201;13.380.571,20;0,00;795.620,83;4.278,71;14.171.913,32;0,00;"BENS MOVEIS";S;04;P;N;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.1.1.00.00.00.00.00.00.000;02;0201;13.380.571,20;0,00;795.620,83;4.278,71;14.171.913,32;0,00;"BENS MOVEIS- CONSOLIDACAO";S;05;P;N;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.1.1.01.00.00.00.00.00.000;02;0201;8.817.288,99;0,00;100.904,00;4.249,04;8.913.943,95;0,00;"MAQUINAS, APARELHOS, EQUIPAMENTOS E FERRAMENTAS";S;06;P;N;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.1.1.01.01.00.00.00.00.000;02;0201;5.847,67;0,00;0,00;0,00;5.847,67;0,00;"APARELHOS DE MEDICAO E ORIENTACAO";A;07;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.1.1.01.02.00.00.00.00.000;02;0201;44.813,38;0,00;3.040,00;0,00;47.853,38;0,00;"APARELHOS E EQUIPAMENTOS DE COMUNICACAO";A;07;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.1.1.01.03.00.00.00.00.000;02;0201;261.744,94;0,00;1.900,00;4.249,04;259.395,90;0,00;"APARELHOS, EQUIPAMENTOS E UTENSILIOS MEDICOS, ODONTOLOGICOS, LABORATORIAIS E HOSPITALARES";A;07;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.1.1.01.04.00.00.00.00.000;02;0201;133.737,20;0,00;0,00;0,00;133.737,20;0,00;"APARELHOS E EQUIPAMENTOS PARA ESPORTES E DIVERSOES";A;07;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.1.1.01.05.00.00.00.00.000;02;0201;39.094,61;0,00;0,00;0,00;39.094,61;0,00;"EQUIPAMENTO DE PROTECAO, SEGURANCA E SOCORRO";A;07;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.1.1.01.06.00.00.00.00.000;02;0201;32.172,13;0,00;0,00;0,00;32.172,13;0,00;"MAQUINAS E EQUIPAMENTOS INDUSTRIAIS";A;07;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.1.1.01.07.00.00.00.00.000;02;0201;168.132,73;0,00;399,00;0,00;168.531,73;0,00;"MAQUINAS E EQUIPAMENTOS ENERGETICOS";A;07;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.1.1.01.09.00.00.00.00.000;02;0201;59.187,74;0,00;0,00;0,00;59.187,74;0,00;"MAQUINAS, FERRAMENTAS E UTENSILIOS DE OFICINA";A;07;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.1.1.01.12.00.00.00.00.000;02;0201;1.346,00;0,00;0,00;0,00;1.346,00;0,00;"EQUIPAMENTOS, PECAS E ACESSORIOS PARA AUTOMOVEIS";A;07;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.1.1.01.20.00.00.00.00.000;02;0201;7.746.738,09;0,00;56.465,00;0,00;7.803.203,09;0,00;"MAQUINAS, EQUIPAMENTOS E UTENSILIOS AGROPECUARIOS E RODOVIARIOS";A;07;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.1.1.01.21.00.00.00.00.000;02;0201;278.382,49;0,00;39.100,00;0,00;317.482,49;0,00;"EQUIPAMENTOS HIDRAULICOS E ELETRICOS";A;07;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.1.1.01.40.00.00.00.00.000;02;0201;46.092,01;0,00;0,00;0,00;46.092,01;0,00;"PECAS NAO INCORPORAVEIS A IMOVEIS";A;07;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.1.1.02.00.00.00.00.00.000;02;0201;533.563,91;0,00;396.679,48;0,00;930.243,39;0,00;"BENS DE INFORMATICA";S;06;P;N;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.1.1.02.01.00.00.00.00.000;02;0201;533.563,91;0,00;396.679,48;0,00;930.243,39;0,00;"EQUIPAMENTOS DE PROCESSAMENTO DE DADOS";A;07;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.1.1.03.00.00.00.00.00.000;02;0201;1.204.842,70;0,00;55.428,85;29,67;1.260.241,88;0,00;"MOVEIS E UTENSILIOS";S;06;P;N;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.1.1.03.01.00.00.00.00.000;02;0201;315.335,34;0,00;11.658,95;0,00;326.994,29;0,00;"APARELHOS E UTENSILIOS DOMESTICOS";A;07;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.1.1.03.02.00.00.00.00.000;02;0201;4.349,36;0,00;0,00;0,00;4.349,36;0,00;"MAQUINAS E UTENSILIOS DE ESCRITORIO";A;07;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.1.1.03.03.00.00.00.00.000;02;0201;833.206,91;0,00;41.170,22;29,67;874.347,46;0,00;"MOBILIARIO EM GERAL";A;07;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.1.1.03.04.00.00.00.00.000;02;0201;51.951,09;0,00;2.599,68;0,00;54.550,77;0,00;"UTENSILIOS EM GERAL";A;07;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.1.1.04.00.00.00.00.00.000;02;0201;206.747,12;0,00;116.608,50;0,00;323.355,62;0,00;"MATERIAIS CULTURAIS, EDUCACIONAIS E DE COMUNICACAO";S;06;P;N;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.1.1.04.01.00.00.00.00.000;02;0201;3.471,98;0,00;0,00;0,00;3.471,98;0,00;"BANDEIRAS, FLAMULAS E INSIGNIAS";A;07;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.1.1.04.02.00.00.00.00.000;02;0201;32.971,60;0,00;0,00;0,00;32.971,60;0,00;"COLECOES E MATERIAIS BIBLIOGRAFICOS";A;07;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.1.1.04.04.00.00.00.00.000;02;0201;24.005,35;0,00;0,00;0,00;24.005,35;0,00;"INSTRUMENTOS MUSICAIS E ARTISTICOS";A;07;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.1.1.04.05.00.00.00.00.000;02;0201;125.773,29;0,00;109.104,50;0,00;234.877,79;0,00;"EQUIPAMENTOS PARA AUDIO, VIDEO E FOTO";A;07;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.1.1.04.06.00.00.00.00.000;02;0201;15.600,00;0,00;7.504,00;0,00;23.104,00;0,00;"OBRAS DE ARTE E PECAS PARA EXPOSICAO";A;07;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.1.1.04.99.00.00.00.00.000;02;0201;4.924,90;0,00;0,00;0,00;4.924,90;0,00;"OUTROS MATERIAIS CULTURAIS, EDUCACIONAIS E DE COMUNICACAO";A;07;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.1.1.05.00.00.00.00.00.000;02;0201;2.551.763,84;0,00;126.000,00;0,00;2.677.763,84;0,00;VEICULOS;S;06;P;N;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.1.1.05.03.00.00.00.00.000;02;0201;2.551.763,84;0,00;126.000,00;0,00;2.677.763,84;0,00;"VEICULOS DE TRACAO MECANICA";A;07;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.1.1.99.00.00.00.00.00.000;02;0201;66.364,64;0,00;0,00;0,00;66.364,64;0,00;"DEMAIS BENS MOVEIS";S;06;P;N;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.1.1.99.01.00.00.00.00.000;02;0201;66.364,64;0,00;0,00;0,00;66.364,64;0,00;"BENS MOVEIS A ALIENAR";A;07;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.2.0.00.00.00.00.00.00.000;02;0201;44.563.471,77;0,00;957.957,93;532.861,64;44.988.568,06;0,00;"BENS IMOVEIS";S;04;P;N;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.2.1.00.00.00.00.00.00.000;02;0201;44.563.471,77;0,00;957.957,93;532.861,64;44.988.568,06;0,00;"BENS IMOVEIS- CONSOLIDACAO";S;05;P;N;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.2.1.01.00.00.00.00.00.000;02;0201;13.282.724,88;0,00;296.244,70;0,00;13.578.969,58;0,00;"BENS DE USO ESPECIAL";S;06;P;N;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.2.1.01.03.00.00.00.00.000;02;0201;2.979.268,38;0,00;0,00;0,00;2.979.268,38;0,00;EDIFICIOS;A;07;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.2.1.01.04.00.00.00.00.000;02;0201;25.000,00;0,00;0,00;0,00;25.000,00;0,00;TERRENOS/GLEBAS;A;07;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.2.1.01.05.00.00.00.00.000;02;0201;1.140.456,60;0,00;226.253,46;0,00;1.366.710,06;0,00;ARMAZENS/GALPOES;A;07;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.2.1.01.08.00.00.00.00.000;02;0201;3.552.136,59;0,00;37.999,00;0,00;3.590.135,59;0,00;"IMOVEIS DE USO EDUCACIONAL";A;07;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.2.1.01.11.00.00.00.00.000;02;0201;4.141.840,16;0,00;0,00;0,00;4.141.840,16;0,00;"IMOVEIS DE USO RECREATIVO";A;07;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.2.1.01.15.00.00.00.00.000;02;0201;1.444.023,15;0,00;31.992,24;0,00;1.476.015,39;0,00;"HOSPITAIS E UNIDADES DE SAUDE";A;07;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.2.1.04.00.00.00.00.00.000;02;0201;850.018,62;0,00;0,00;0,00;850.018,62;0,00;"BENS DOMINICAIS";S;06;P;N;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.2.1.04.01.00.00.00.00.000;02;0201;163.592,16;0,00;0,00;0,00;163.592,16;0,00;EDIFICIOS;A;07;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.2.1.04.14.00.00.00.00.000;02;0201;15.000,00;0,00;0,00;0,00;15.000,00;0,00;LOTES;A;07;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.2.1.04.15.00.00.00.00.000;02;0201;671.426,46;0,00;0,00;0,00;671.426,46;0,00;"LOTES INDUSTRIAIS";A;07;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.2.1.05.00.00.00.00.00.000;02;0201;21.610.027,39;0,00;259.929,03;0,00;21.869.956,42;0,00;"BENS DE USO COMUM DO POVO";S;06;P;N;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.2.1.05.01.00.00.00.00.000;02;0201;15.423.034,28;0,00;253.675,36;0,00;15.676.709,64;0,00;RUAS;A;07;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.2.1.05.02.00.00.00.00.000;02;0201;999.756,37;0,00;0,00;0,00;999.756,37;0,00;PRACAS;A;07;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.2.1.05.04.00.00.00.00.000;02;0201;134.509,50;0,00;0,00;0,00;134.509,50;0,00;PONTES;A;07;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.2.1.05.06.00.00.00.00.000;02;0201;742.749,61;0,00;6.253,67;0,00;749.003,28;0,00;"SISTEMAS DE ESGOTO E/OU DE ABASTECIMENTO DE AGUA";A;07;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.2.1.05.09.00.00.00.00.000;02;0201;144.840,03;0,00;0,00;0,00;144.840,03;0,00;"BENS DO PATRIMONIO CULTURAL";A;07;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.2.1.05.99.00.00.00.00.000;02;0201;1.098.422,30;0,00;0,00;0,00;1.098.422,30;0,00;"OUTROS BENS DE USO COMUM DO POVO";A;07;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.2.1.05.99.01.00.00.00.000;02;0201;99.123,62;0,00;0,00;0,00;99.123,62;0,00;"SISTEMA DE MONITORAMENTO POR CAMERAS DA CIDADE";S;08;P;N;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.2.1.05.99.01.01.00.00.000;02;0201;99.123,62;0,00;0,00;0,00;99.123,62;0,00;"SISTEMA DE MONITORAMENTO POR CAMERAS";A;09;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.2.1.05.99.02.00.00.00.000;02;0201;2.967.591,68;0,00;0,00;0,00;2.967.591,68;0,00;"AREA VERDE E INSTITUCIONAL";S;08;P;N;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.2.1.05.99.02.01.00.00.000;02;0201;2.967.591,68;0,00;0,00;0,00;2.967.591,68;0,00;"LOTES AREA VERDE E INSTITUCIONAL";A;09;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.2.1.06.00.00.00.00.00.000;02;0201;502.038,24;0,00;365.068,08;532.861,64;334.244,68;0,00;"BENS IMOVEIS EM ANDAMENTO";S;06;P;N;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.2.1.06.01.00.00.00.00.000;02;0201;381.667,90;0,00;364.568,08;532.861,64;213.374,34;0,00;"OBRAS EM ANDAMENTO";S;07;P;N;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.2.1.06.01.03.00.00.00.000;02;0201;99.617,30;0,00;108.468,26;0,00;208.085,56;0,00;"TREVO DE ACESSO AO MUNICIPIO";A;08;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.2.1.06.01.07.00.00.00.000;02;0201;18.992,24;0,00;0,00;18.992,24;0,00;0,00;"UNIDADE BASICA DE SAUDE";A;08;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.2.1.06.01.08.00.00.00.000;02;0201;36.716,12;0,00;0,00;36.716,12;0,00;0,00;"MURO DE CONTENCAO PAVILHAO INDUSTRIAL I";A;08;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.2.1.06.01.09.00.00.00.000;02;0201;226.253,46;0,00;0,00;226.253,46;0,00;0,00;"AMPLIACAO GALPAO PARQUE DE MAQUINAS";A;08;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.2.1.06.01.10.00.00.00.000;02;0201;88,78;0,00;5.200,00;0,00;5.288,78;0,00;"PONTE LINHA FATIMA";A;08;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
1.2.3.2.1.06.01.99.00.00.00.000;02;0201;0,00;0,00;218.509,21;250.899,82;0,00;32.390,61;"OBRAS EM ANDAMENTO A INCORPORAR";A;08;P;S;P;P;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
